Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Sigmoïde;OR;638;0,034945;475500;
Sigmoïde;OR;639;0,034838;475300;
Sigmoïde;OR;640;0,034731;576000;
Sigmoïde;OR;641;0,034624;777400;
Sigmoïde;OR;642;0,034518;806000;
Sigmoïde;OR;643;0,034413;776600;
Sigmoïde;OR;644;0,034308;705200;
Sigmoïde;OR;645;0,034203;738000;
Sigmoïde;OR;646;0,034099;709600;
Sigmoïde;OR;647;0,033996;734100;
Sigmoïde;OR;648;0,033893;727600;
Sigmoïde;OR;649;0,033790;796900;
Sigmoïde;OR;650;0,033688;793200;
Sigmoïde;OR;651;0,033586;743300;
Sigmoïde;OR;652;0,033485;747500;
Sigmoïde;OR;653;0,033384;722900;
Sigmoïde;OR;654;0,033284;709000;
Sigmoïde;OR;655;0,033184;656300;
Sigmoïde;OR;656;0,033084;486700;
Sigmoïde;OR;657;0,032985;487200;
Sigmoïde;OR;658;0,032887;514600;
Sigmoïde;OR;659;0,032789;494900;
Sigmoïde;OR;660;0,032691;524700;
Sigmoïde;OR;661;0,032594;493600;
Sigmoïde;OR;662;0,032497;492100;
Sigmoïde;OR;663;0,032401;496600;
Sigmoïde;OR;664;0,032305;493900;
Sigmoïde;OR;665;0,032209;514400;
Sigmoïde;OR;666;0,032114;496300;
Sigmoïde;OR;667;0,032019;524800;
Sigmoïde;OR;668;0,031925;515300;
Sigmoïde;OR;669;0,031831;513900;
Sigmoïde;OR;670;0,031738;500700;
Sigmoïde;OR;671;0,031644;495100;
Sigmoïde;OR;672;0,031552;501500;
Sigmoïde;OR;673;0,031460;503900;
Sigmoïde;OR;674;0,031368;504300;
Sigmoïde;OR;675;0,031276;524300;
Sigmoïde;OR;676;0,031185;501400;
Sigmoïde;OR;677;0,031095;526000;
Sigmoïde;OR;678;0,031004;512100;
Sigmoïde;OR;679;0,030914;506500;
Sigmoïde;OR;680;0,030825;513100;
Sigmoïde;OR;681;0,030736;516700;
Sigmoïde;OR;682;0,030647;513900;
Sigmoïde;OR;683;0,030559;520500;
Sigmoïde;OR;684;0,030471;525900;
Sigmoïde;OR;685;0,030383;536200;
Sigmoïde;OR;686;0,030296;510600;
Sigmoïde;OR;687;0,030209;510800;
Sigmoïde;OR;688;0,030123;507300;
Sigmoïde;OR;689;0,030037;515000;
Sigmoïde;OR;690;0,029951;516700;
Sigmoïde;OR;691;0,029865;530200;
Sigmoïde;OR;692;0,029780;522700;
Sigmoïde;OR;693;0,029696;531600;
Sigmoïde;OR;694;0,029611;515300;
Sigmoïde;OR;695;0,029528;514000;
Sigmoïde;OR;696;0,029444;580200;
Sigmoïde;OR;697;0,029361;528600;
Sigmoïde;OR;698;0,029278;519900;
Sigmoïde;OR;699;0,029195;545200;
Sigmoïde;OR;700;0,029113;528700;
Sigmoïde;OR;701;0,029031;538500;
Sigmoïde;OR;702;0,028950;521600;
Sigmoïde;OR;703;0,028869;524900;
Sigmoïde;OR;704;0,028788;522600;
Sigmoïde;OR;705;0,028707;522900;
Sigmoïde;OR;706;0,028627;518200;
Sigmoïde;OR;707;0,028547;537900;
Sigmoïde;OR;708;0,028468;546100;
Sigmoïde;OR;709;0,028389;552800;
Sigmoïde;OR;710;0,028310;526500;
Sigmoïde;OR;711;0,028231;552000;
Sigmoïde;OR;712;0,028153;538900;
Sigmoïde;OR;713;0,028075;527500;
Sigmoïde;OR;714;0,027998;533800;
Sigmoïde;OR;715;0,027921;571500;
Sigmoïde;OR;716;0,027844;545700;
Sigmoïde;OR;717;0,027767;548600;
Sigmoïde;OR;718;0,027691;529500;
Sigmoïde;OR;719;0,027615;535300;
Sigmoïde;OR;720;0,027539;554800;
Sigmoïde;OR;721;0,027464;543500;
Sigmoïde;OR;722;0,027389;547300;
Sigmoïde;OR;723;0,027314;570400;
Sigmoïde;OR;724;0,027240;544700;
Sigmoïde;OR;725;0,027166;617200;
Sigmoïde;OR;726;0,027092;562600;
Sigmoïde;OR;727;0,027018;543700;
Sigmoïde;OR;728;0,026945;541900;
Sigmoïde;OR;729;0,026872;552600;
Sigmoïde;OR;730;0,026800;542000;
Sigmoïde;OR;731;0,026727;578200;
Sigmoïde;OR;732;0,026655;554700;
Sigmoïde;OR;733;0,026584;548600;
Sigmoïde;OR;734;0,026512;554500;
Sigmoïde;OR;735;0,026441;545600;
Sigmoïde;OR;736;0,026370;545800;
Sigmoïde;OR;737;0,026299;544700;
Sigmoïde;OR;738;0,026229;549700;
Sigmoïde;OR;739;0,026159;582000;
Sigmoïde;OR;740;0,026089;572900;
Sigmoïde;OR;741;0,026020;552500;
Sigmoïde;OR;742;0,025950;551400;
Sigmoïde;OR;743;0,025882;561100;
Sigmoïde;OR;744;0,025813;557300;
Sigmoïde;OR;745;0,025744;553100;
Sigmoïde;OR;746;0,025676;579100;
Sigmoïde;OR;747;0,025608;561400;
Sigmoïde;OR;748;0,025541;579800;
Sigmoïde;OR;749;0,025474;556000;
Sigmoïde;OR;750;0,025406;564900;
Sigmoïde;OR;751;0,025340;584400;
Sigmoïde;OR;752;0,025273;559000;
Sigmoïde;OR;753;0,025207;566500;
Sigmoïde;OR;754;0,025141;722100;
Sigmoïde;OR;755;0,025075;589600;
Sigmoïde;OR;756;0,025010;567000;
Sigmoïde;OR;757;0,024944;575500;
Sigmoïde;OR;758;0,024879;575800;
Sigmoïde;OR;759;0,024815;569000;
Sigmoïde;OR;760;0,024750;565300;
Sigmoïde;OR;761;0,024686;593200;
Sigmoïde;OR;762;0,024622;590100;
Sigmoïde;OR;763;0,024558;594600;
Sigmoïde;OR;764;0,024495;567500;
Sigmoïde;OR;765;0,024431;574500;
Sigmoïde;OR;766;0,024368;567800;
Sigmoïde;OR;767;0,024305;566600;
Sigmoïde;OR;768;0,024243;569800;
Sigmoïde;OR;769;0,024181;606900;
Sigmoïde;OR;770;0,024119;595200;
Sigmoïde;OR;771;0,024057;570700;
Sigmoïde;OR;772;0,023995;582700;
Sigmoïde;OR;773;0,023934;576100;
Sigmoïde;OR;774;0,023873;570400;
Sigmoïde;OR;775;0,023812;575200;
Sigmoïde;OR;776;0,023751;620400;
Sigmoïde;OR;777;0,023691;599400;
Sigmoïde;OR;778;0,023631;577400;
Sigmoïde;OR;779;0,023571;578500;
Sigmoïde;OR;780;0,023511;627800;
Sigmoïde;OR;781;0,023451;607800;
Sigmoïde;OR;782;0,023392;586400;
Sigmoïde;OR;783;0,023333;612000;
Sigmoïde;OR;784;0,023274;592700;
Sigmoïde;OR;785;0,023216;592900;
Sigmoïde;OR;786;0,023157;612600;
Sigmoïde;OR;787;0,023099;594500;
Sigmoïde;OR;788;0,023041;592900;
Sigmoïde;OR;789;0,022983;597100;
Sigmoïde;OR;790;0,022926;605900;
Sigmoïde;OR;791;0,022869;612900;
Sigmoïde;OR;792;0,022811;605500;
Sigmoïde;OR;793;0,022755;588200;
Sigmoïde;OR;794;0,022698;601100;
Sigmoïde;OR;795;0,022641;600600;
Sigmoïde;OR;796;0,022585;599400;
Sigmoïde;OR;797;0,022529;608900;
Sigmoïde;OR;798;0,022473;651900;
Sigmoïde;OR;799;0,022418;613100;
Sigmoïde;OR;800;0,022362;602100;
Sigmoïde;OR;801;0,022307;592700;
Sigmoïde;OR;802;0,022252;595300;
Sigmoïde;OR;803;0,022197;595200;
Sigmoïde;OR;804;0,022142;597100;
Sigmoïde;OR;805;0,022088;619800;
Sigmoïde;OR;806;0,022034;611300;
Sigmoïde;OR;807;0,021980;656200;
Sigmoïde;OR;808;0,021926;600100;
Sigmoïde;OR;809;0,021872;606600;
Sigmoïde;OR;810;0,021819;598500;
Sigmoïde;OR;811;0,021766;599500;
Sigmoïde;OR;812;0,021713;632400;
Sigmoïde;OR;813;0,021660;614500;
Sigmoïde;OR;814;0,021607;612400;
Sigmoïde;OR;815;0,021555;605200;
Sigmoïde;OR;816;0,021502;605200;
Sigmoïde;OR;817;0,021450;614400;
Sigmoïde;OR;818;0,021398;607200;
Sigmoïde;OR;819;0,021347;628100;
Sigmoïde;OR;820;0,021295;621000;
Sigmoïde;OR;821;0,021244;619000;
Sigmoïde;OR;822;0,021193;624400;
Sigmoïde;OR;823;0,021142;646000;
Sigmoïde;OR;824;0,021091;640300;
Sigmoïde;OR;825;0,021040;608800;
Sigmoïde;OR;826;0,020990;651100;
Sigmoïde;OR;827;0,020940;636400;
Sigmoïde;OR;828;0,020890;626000;
Sigmoïde;OR;829;0,020840;622900;
Sigmoïde;OR;830;0,020790;616900;
Sigmoïde;OR;831;0,020741;618500;
Sigmoïde;OR;832;0,020691;614200;
Sigmoïde;OR;833;0,020642;710300;
Sigmoïde;OR;834;0,020593;642800;
Sigmoïde;OR;835;0,020544;617900;
Sigmoïde;OR;836;0,020495;627200;
Sigmoïde;OR;837;0,020447;620900;
Sigmoïde;OR;838;0,020399;626900;
Sigmoïde;OR;839;0,020351;636900;
Sigmoïde;OR;840;0,020303;653000;
Sigmoïde;OR;841;0,020255;650300;
Sigmoïde;OR;842;0,020207;627700;
Sigmoïde;OR;843;0,020160;625800;
Sigmoïde;OR;844;0,020112;627700;
Sigmoïde;OR;845;0,020065;631800;
Sigmoïde;OR;846;0,020018;651400;
Sigmoïde;OR;847;0,019971;633500;
Sigmoïde;OR;848;0,019925;640200;
Sigmoïde;OR;849;0,019878;632100;
Sigmoïde;OR;850;0,019832;629200;
Sigmoïde;OR;851;0,019786;637800;
Sigmoïde;OR;852;0,019740;683000;
Sigmoïde;OR;853;0,019694;691700;
Sigmoïde;OR;854;0,019648;676900;
Sigmoïde;OR;855;0,019603;645100;
Sigmoïde;OR;856;0,019557;651900;
Sigmoïde;OR;857;0,019512;748700;
Sigmoïde;OR;858;0,019467;674600;
Sigmoïde;OR;859;0,019422;687000;
Sigmoïde;OR;860;0,019377;664700;
Sigmoïde;OR;861;0,019333;666200;
Sigmoïde;OR;862;0,019288;652100;
Sigmoïde;OR;863;0,019244;649800;
Sigmoïde;OR;864;0,019200;666300;
Sigmoïde;OR;865;0,019156;652600;
Sigmoïde;OR;866;0,019112;688800;
Sigmoïde;OR;867;0,019068;684200;
Sigmoïde;OR;868;0,019025;676600;
Sigmoïde;OR;869;0,018981;660600;
Sigmoïde;OR;870;0,018938;658100;
Sigmoïde;OR;871;0,018895;664100;
Sigmoïde;OR;872;0,018852;716600;
Sigmoïde;OR;873;0,018809;710200;
Sigmoïde;OR;874;0,018767;688000;
Sigmoïde;OR;875;0,018724;673000;
Sigmoïde;OR;876;0,018682;663800;
Sigmoïde;OR;877;0,018640;678300;
Sigmoïde;OR;878;0,018598;669000;
Sigmoïde;OR;879;0,018556;711300;
Sigmoïde;OR;880;0,018514;781800;
Sigmoïde;OR;881;0,018472;682100;
Sigmoïde;OR;882;0,018431;670600;
Sigmoïde;OR;883;0,018389;696000;
Sigmoïde;OR;884;0,018348;687200;
Sigmoïde;OR;885;0,018307;665300;
Sigmoïde;OR;886;0,018266;703800;
Sigmoïde;OR;887;0,018225;686600;
Sigmoïde;OR;888;0,018184;672500;
Sigmoïde;OR;889;0,018144;677200;
Sigmoïde;OR;890;0,018103;699400;
Sigmoïde;OR;891;0,018063;678900;
Sigmoïde;OR;892;0,018023;717800;
Sigmoïde;OR;893;0,017983;726800;
Sigmoïde;OR;894;0,017943;675000;
Sigmoïde;OR;895;0,017903;678000;
Sigmoïde;OR;896;0,017864;684200;
Sigmoïde;OR;897;0,017824;725300;
Sigmoïde;OR;898;0,017785;696300;
Sigmoïde;OR;899;0,017746;698500;
Sigmoïde;OR;900;0,017707;699400;
Sigmoïde;OR;901;0,017668;693600;
Sigmoïde;OR;902;0,017629;698600;
Sigmoïde;OR;903;0,017590;794600;
Sigmoïde;OR;904;0,017551;730800;
Sigmoïde;OR;905;0,017513;768500;
Sigmoïde;OR;906;0,017475;766400;
Sigmoïde;OR;907;0,017436;708400;
Sigmoïde;OR;908;0,017398;703200;
Sigmoïde;OR;909;0,017360;691900;
Sigmoïde;OR;910;0,017322;689300;
Sigmoïde;OR;911;0,017285;695600;
Sigmoïde;OR;912;0,017247;732400;
Sigmoïde;OR;913;0,017210;718000;
Sigmoïde;OR;914;0,017172;740500;
Sigmoïde;OR;915;0,017135;735600;
Sigmoïde;OR;916;0,017098;705600;
Sigmoïde;OR;917;0,017061;746200;
Sigmoïde;OR;918;0,017024;708500;
Sigmoïde;OR;919;0,016987;752200;
Sigmoïde;OR;920;0,016951;733600;
Sigmoïde;OR;921;0,016914;690300;
Sigmoïde;OR;922;0,016878;730200;
Sigmoïde;OR;923;0,016841;699200;
Sigmoïde;OR;924;0,016805;697100;
Sigmoïde;OR;925;0,016769;836100;
Sigmoïde;OR;926;0,016733;724200;
Sigmoïde;OR;927;0,016697;739400;
Sigmoïde;OR;928;0,016662;716700;
Sigmoïde;OR;929;0,016626;716800;
Sigmoïde;OR;930;0,016591;737000;
Sigmoïde;OR;931;0,016555;720000;
Sigmoïde;OR;932;0,016520;754700;
Sigmoïde;OR;933;0,016485;729300;
Sigmoïde;OR;934;0,016450;701000;
Sigmoïde;OR;935;0,016415;720900;
Sigmoïde;OR;936;0,016380;708800;
Sigmoïde;OR;937;0,016345;721000;
Sigmoïde;OR;938;0,016311;784400;
Sigmoïde;OR;939;0,016276;772600;
Sigmoïde;OR;940;0,016242;751200;
Sigmoïde;OR;941;0,016208;720800;
Sigmoïde;OR;942;0,016174;715700;
Sigmoïde;OR;943;0,016140;734300;
Sigmoïde;OR;944;0,016106;771600;
Sigmoïde;OR;945;0,016072;744400;
Sigmoïde;OR;946;0,016038;1056700;
Sigmoïde;OR;947;0,016004;807500;
Sigmoïde;OR;948;0,015971;2994400;
Sigmoïde;OR;949;0,015938;744700;
Sigmoïde;OR;950;0,015904;730800;
Sigmoïde;OR;951;0,015871;742100;
Sigmoïde;OR;952;0,015838;739700;
Sigmoïde;OR;953;0,015805;743900;
Sigmoïde;OR;954;0,015772;740700;
Sigmoïde;OR;955;0,015739;756600;
Sigmoïde;OR;956;0,015707;772000;
Sigmoïde;OR;957;0,015674;759100;
Sigmoïde;OR;958;0,015641;750500;
Sigmoïde;OR;959;0,015609;750600;
Sigmoïde;OR;960;0,015577;749100;
Sigmoïde;OR;961;0,015545;744700;
Sigmoïde;OR;962;0,015513;760000;
Sigmoïde;OR;963;0,015481;769700;
Sigmoïde;OR;964;0,015449;847100;
Sigmoïde;OR;965;0,015417;764300;
Sigmoïde;OR;966;0,015385;752900;
Sigmoïde;OR;967;0,015354;761400;
Sigmoïde;OR;968;0,015322;756600;
Sigmoïde;OR;969;0,015291;766200;
Sigmoïde;OR;970;0,015259;778100;
Sigmoïde;OR;971;0,015228;758700;
Sigmoïde;OR;972;0,015197;757600;
Sigmoïde;OR;973;0,015166;760200;
Sigmoïde;OR;974;0,015135;762700;
Sigmoïde;OR;975;0,015104;760200;
Sigmoïde;OR;976;0,015074;776600;
Sigmoïde;OR;977;0,015043;787700;
Sigmoïde;OR;978;0,015012;758600;
Sigmoïde;OR;979;0,014982;767600;
Sigmoïde;OR;980;0,014951;760300;
Sigmoïde;OR;981;0,014921;776500;
Sigmoïde;OR;982;0,014891;779900;
Sigmoïde;OR;983;0,014861;767700;
Sigmoïde;OR;984;0,014831;765500;
Sigmoïde;OR;985;0,014801;812800;
Sigmoïde;OR;986;0,014771;778600;
Sigmoïde;OR;987;0,014741;775000;
Sigmoïde;OR;988;0,014712;773900;
Sigmoïde;OR;989;0,014682;793800;
Sigmoïde;OR;990;0,014653;767500;
Sigmoïde;OR;991;0,014623;768800;
Sigmoïde;OR;992;0,014594;797500;
Sigmoïde;OR;993;0,014565;772100;
Sigmoïde;OR;994;0,014536;768000;
Sigmoïde;OR;995;0,014507;758300;
Sigmoïde;OR;996;0,014478;753300;
Sigmoïde;OR;997;0,014449;757900;
Sigmoïde;OR;998;0,014420;780100;
Sigmoïde;OR;999;0,014392;771800;
Sigmoïde;OR;1000;0,014363;754900;
