Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Sigmoïde;XOR;147;49,999837;125400;
Sigmoïde;XOR;148;49,999884;115600;
Sigmoïde;XOR;149;49,999933;155200;
Sigmoïde;XOR;150;49,999985;126300;
Sigmoïde;XOR;151;50,000038;119200;
Sigmoïde;XOR;152;50,000093;121400;
Sigmoïde;XOR;153;50,000150;123900;
Sigmoïde;XOR;154;50,000208;137100;
Sigmoïde;XOR;155;50,000268;120500;
Sigmoïde;XOR;156;50,000329;121500;
Sigmoïde;XOR;157;50,000392;125700;
Sigmoïde;XOR;158;50,000455;122600;
Sigmoïde;XOR;159;50,000519;127300;
Sigmoïde;XOR;160;50,000583;124300;
Sigmoïde;XOR;161;50,000647;131300;
Sigmoïde;XOR;162;50,000712;126200;
Sigmoïde;XOR;163;50,000775;130300;
Sigmoïde;XOR;164;50,000838;127100;
Sigmoïde;XOR;165;50,000899;128600;
Sigmoïde;XOR;166;50,000958;142600;
Sigmoïde;XOR;167;50,001015;130100;
Sigmoïde;XOR;168;50,001069;135400;
Sigmoïde;XOR;169;50,001119;131300;
Sigmoïde;XOR;170;50,001166;135600;
Sigmoïde;XOR;171;50,001208;132800;
Sigmoïde;XOR;172;50,001245;142400;
Sigmoïde;XOR;173;50,001275;144700;
Sigmoïde;XOR;174;50,001299;138900;
Sigmoïde;XOR;175;50,001316;135500;
Sigmoïde;XOR;176;50,001324;140700;
Sigmoïde;XOR;177;50,001323;137300;
Sigmoïde;XOR;178;50,001312;147700;
Sigmoïde;XOR;179;50,001290;146700;
Sigmoïde;XOR;180;50,001256;143900;
Sigmoïde;XOR;181;50,001210;140400;
Sigmoïde;XOR;182;50,001149;144900;
Sigmoïde;XOR;183;50,001074;146600;
Sigmoïde;XOR;184;50,000983;150200;
Sigmoïde;XOR;185;50,000874;147700;
Sigmoïde;XOR;186;50,000748;154000;
Sigmoïde;XOR;187;50,000603;148800;
Sigmoïde;XOR;188;50,000438;153600;
Sigmoïde;XOR;189;50,000251;150700;
Sigmoïde;XOR;190;50,000043;152000;
Sigmoïde;XOR;191;49,999811;147900;
Sigmoïde;XOR;192;49,999556;160800;
Sigmoïde;XOR;193;49,999276;154300;
Sigmoïde;XOR;194;49,998970;153500;
Sigmoïde;XOR;195;49,998638;158200;
Sigmoïde;XOR;196;49,998280;159100;
Sigmoïde;XOR;197;49,997895;156500;
Sigmoïde;XOR;198;49,997482;154000;
Sigmoïde;XOR;199;49,997041;157700;
Sigmoïde;XOR;200;49,996574;161500;
Sigmoïde;XOR;201;49,996079;163700;
Sigmoïde;XOR;202;49,995558;157300;
Sigmoïde;XOR;203;49,995011;161600;
Sigmoïde;XOR;204;49,994440;158600;
Sigmoïde;XOR;205;49,993845;162500;
Sigmoïde;XOR;206;49,993228;163400;
Sigmoïde;XOR;207;49,992592;160600;
Sigmoïde;XOR;208;49,991938;165500;
Sigmoïde;XOR;209;49,991269;165900;
Sigmoïde;XOR;210;49,990587;166800;
Sigmoïde;XOR;211;49,989897;163700;
Sigmoïde;XOR;212;49,989200;168700;
Sigmoïde;XOR;213;49,988501;169700;
Sigmoïde;XOR;214;49,987804;166100;
Sigmoïde;XOR;215;49,987112;195000;
Sigmoïde;XOR;216;49,986429;170300;
Sigmoïde;XOR;217;49,985761;171700;
Sigmoïde;XOR;218;49,985111;172500;
Sigmoïde;XOR;219;49,984483;171700;
Sigmoïde;XOR;220;49,983881;193200;
Sigmoïde;XOR;221;49,983311;171700;
Sigmoïde;XOR;222;49,982775;175800;
Sigmoïde;XOR;223;49,982277;186100;
Sigmoïde;XOR;224;49,981821;173900;
Sigmoïde;XOR;225;49,981409;178500;
Sigmoïde;XOR;226;49,981044;175900;
Sigmoïde;XOR;227;49,980729;180400;
Sigmoïde;XOR;228;49,980464;180900;
Sigmoïde;XOR;229;49,980252;177800;
Sigmoïde;XOR;230;49,980092;186700;
Sigmoïde;XOR;231;49,979985;183500;
Sigmoïde;XOR;232;49,979930;180000;
Sigmoïde;XOR;233;49,979927;184800;
Sigmoïde;XOR;234;49,979975;201900;
Sigmoïde;XOR;235;49,980071;183000;
Sigmoïde;XOR;236;49,980214;187400;
Sigmoïde;XOR;237;49,980402;184500;
Sigmoïde;XOR;238;49,980631;195900;
Sigmoïde;XOR;239;49,980898;192600;
Sigmoïde;XOR;240;49,981202;186500;
Sigmoïde;XOR;241;49,981538;193700;
Sigmoïde;XOR;242;49,981903;191400;
Sigmoïde;XOR;243;49,982293;188800;
Sigmoïde;XOR;244;49,982706;192800;
Sigmoïde;XOR;245;49,983139;194500;
Sigmoïde;XOR;246;49,983587;191400;
Sigmoïde;XOR;247;49,984048;195600;
Sigmoïde;XOR;248;49,984520;199100;
Sigmoïde;XOR;249;49,984998;208400;
Sigmoïde;XOR;250;49,985481;209900;
Sigmoïde;XOR;251;49,985966;203700;
Sigmoïde;XOR;252;49,986452;198000;
Sigmoïde;XOR;253;49,986935;200400;
Sigmoïde;XOR;254;49,987415;220700;
Sigmoïde;XOR;255;49,987889;204800;
Sigmoïde;XOR;256;49,988356;202700;
Sigmoïde;XOR;257;49,988816;203400;
Sigmoïde;XOR;258;49,989266;200100;
Sigmoïde;XOR;259;49,989706;205100;
Sigmoïde;XOR;260;49,990136;206200;
Sigmoïde;XOR;261;49,990554;221500;
Sigmoïde;XOR;262;49,990960;224100;
Sigmoïde;XOR;263;49,991354;209100;
Sigmoïde;XOR;264;49,991735;209000;
Sigmoïde;XOR;265;49,992104;211600;
Sigmoïde;XOR;266;49,992460;206200;
Sigmoïde;XOR;267;49,992803;210400;
Sigmoïde;XOR;268;49,993134;230500;
Sigmoïde;XOR;269;49,993452;209400;
Sigmoïde;XOR;270;49,993757;213300;
Sigmoïde;XOR;271;49,994050;214500;
Sigmoïde;XOR;272;49,994332;229100;
Sigmoïde;XOR;273;49,994602;212200;
Sigmoïde;XOR;274;49,994860;220600;
Sigmoïde;XOR;275;49,995107;228400;
Sigmoïde;XOR;276;49,995343;223200;
Sigmoïde;XOR;277;49,995569;219800;
Sigmoïde;XOR;278;49,995785;216500;
Sigmoïde;XOR;279;49,995991;220700;
Sigmoïde;XOR;280;49,996187;240200;
Sigmoïde;XOR;281;49,996374;221900;
Sigmoïde;XOR;282;49,996553;221300;
Sigmoïde;XOR;283;49,996723;235900;
Sigmoïde;XOR;284;49,996885;240300;
Sigmoïde;XOR;285;49,997039;223000;
Sigmoïde;XOR;286;49,997185;222300;
Sigmoïde;XOR;287;49,997324;224700;
Sigmoïde;XOR;288;49,997456;228500;
Sigmoïde;XOR;289;49,997582;232300;
Sigmoïde;XOR;290;49,997701;223600;
Sigmoïde;XOR;291;49,997814;227900;
Sigmoïde;XOR;292;49,997921;221500;
Sigmoïde;XOR;293;49,998023;226200;
Sigmoïde;XOR;294;49,998119;227700;
Sigmoïde;XOR;295;49,998209;229000;
Sigmoïde;XOR;296;49,998295;230100;
Sigmoïde;XOR;297;49,998376;225100;
Sigmoïde;XOR;298;49,998453;230200;
Sigmoïde;XOR;299;49,998525;239900;
Sigmoïde;XOR;300;49,998593;230800;
Sigmoïde;XOR;301;49,998657;248000;
Sigmoïde;XOR;302;49,998717;232800;
Sigmoïde;XOR;303;49,998773;230200;
Sigmoïde;XOR;304;49,998826;249100;
Sigmoïde;XOR;305;49,998875;240300;
Sigmoïde;XOR;306;49,998921;237600;
Sigmoïde;XOR;307;49,998964;239600;
Sigmoïde;XOR;308;49,999004;237900;
Sigmoïde;XOR;309;49,999041;234400;
Sigmoïde;XOR;310;49,999076;240400;
Sigmoïde;XOR;311;49,999107;241700;
Sigmoïde;XOR;312;49,999137;242000;
Sigmoïde;XOR;313;49,999164;241900;
Sigmoïde;XOR;314;49,999188;245000;
Sigmoïde;XOR;315;49,999210;252000;
Sigmoïde;XOR;316;49,999231;243000;
Sigmoïde;XOR;317;49,999249;308700;
Sigmoïde;XOR;318;49,999265;270400;
Sigmoïde;XOR;319;49,999279;249400;
Sigmoïde;XOR;320;49,999292;253600;
Sigmoïde;XOR;321;49,999303;271200;
Sigmoïde;XOR;322;49,999312;257300;
Sigmoïde;XOR;323;49,999319;255300;
Sigmoïde;XOR;324;49,999325;255700;
Sigmoïde;XOR;325;49,999330;256100;
Sigmoïde;XOR;326;49,999333;256400;
Sigmoïde;XOR;327;49,999335;268100;
Sigmoïde;XOR;328;49,999336;258100;
Sigmoïde;XOR;329;49,999335;260100;
Sigmoïde;XOR;330;49,999333;259300;
Sigmoïde;XOR;331;49,999330;265300;
Sigmoïde;XOR;332;49,999326;289200;
Sigmoïde;XOR;333;49,999321;266500;
Sigmoïde;XOR;334;49,999315;263200;
Sigmoïde;XOR;335;49,999307;271500;
Sigmoïde;XOR;336;49,999299;271000;
Sigmoïde;XOR;337;49,999290;265900;
Sigmoïde;XOR;338;49,999280;266700;
Sigmoïde;XOR;339;49,999269;267800;
Sigmoïde;XOR;340;49,999257;263600;
Sigmoïde;XOR;341;49,999245;269800;
Sigmoïde;XOR;342;49,999231;271600;
Sigmoïde;XOR;343;49,999217;276500;
Sigmoïde;XOR;344;49,999202;281300;
Sigmoïde;XOR;345;49,999187;279000;
Sigmoïde;XOR;346;49,999170;284500;
Sigmoïde;XOR;347;49,999153;282700;
Sigmoïde;XOR;348;49,999135;267400;
Sigmoïde;XOR;349;49,999117;282000;
Sigmoïde;XOR;350;49,999097;272200;
Sigmoïde;XOR;351;49,999078;269400;
Sigmoïde;XOR;352;49,999057;270000;
