Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Tanh;OR;557;0,000787;603600;
Tanh;OR;558;0,000784;604000;
Tanh;OR;559;0,000782;619100;
Tanh;OR;560;0,000779;612600;
Tanh;OR;561;0,000776;643000;
Tanh;OR;562;0,000773;647800;
Tanh;OR;563;0,000770;616200;
Tanh;OR;564;0,000768;621300;
Tanh;OR;565;0,000765;612900;
Tanh;OR;566;0,000762;613000;
Tanh;OR;567;0,000759;610500;
Tanh;OR;568;0,000757;648100;
Tanh;OR;569;0,000754;628800;
Tanh;OR;570;0,000751;613700;
Tanh;OR;571;0,000749;632100;
Tanh;OR;572;0,000746;696000;
Tanh;OR;573;0,000743;637400;
Tanh;OR;574;0,000741;623900;
Tanh;OR;575;0,000738;677500;
Tanh;OR;576;0,000735;677100;
Tanh;OR;577;0,000733;648300;
Tanh;OR;578;0,000730;625100;
Tanh;OR;579;0,000728;626100;
Tanh;OR;580;0,000725;660100;
Tanh;OR;581;0,000723;667100;
Tanh;OR;582;0,000720;658300;
Tanh;OR;583;0,000718;636900;
Tanh;OR;584;0,000715;651000;
Tanh;OR;585;0,000713;630700;
Tanh;OR;586;0,000710;644700;
Tanh;OR;587;0,000708;634100;
Tanh;OR;588;0,000705;632600;
Tanh;OR;589;0,000703;673300;
Tanh;OR;590;0,000700;674500;
Tanh;OR;591;0,000698;659800;
Tanh;OR;592;0,000696;657100;
Tanh;OR;593;0,000693;652900;
Tanh;OR;594;0,000691;642900;
Tanh;OR;595;0,000688;649400;
Tanh;OR;596;0,000686;644400;
Tanh;OR;597;0,000684;666200;
Tanh;OR;598;0,000681;658800;
Tanh;OR;599;0,000679;737600;
Tanh;OR;600;0,000677;695300;
Tanh;OR;601;0,000675;664700;
Tanh;OR;602;0,000672;686100;
Tanh;OR;603;0,000670;656200;
Tanh;OR;604;0,000668;688800;
Tanh;OR;605;0,000666;659200;
Tanh;OR;606;0,000663;664900;
Tanh;OR;607;0,000661;660200;
Tanh;OR;608;0,000659;681700;
Tanh;OR;609;0,000657;663900;
Tanh;OR;610;0,000655;690500;
Tanh;OR;611;0,000652;671200;
Tanh;OR;612;0,000650;674200;
Tanh;OR;613;0,000648;671200;
Tanh;OR;614;0,000646;664700;
Tanh;OR;615;0,000644;662700;
Tanh;OR;616;0,000642;681700;
Tanh;OR;617;0,000640;680000;
Tanh;OR;618;0,000637;667100;
Tanh;OR;619;0,000635;693400;
Tanh;OR;620;0,000633;657400;
Tanh;OR;621;0,000631;670700;
Tanh;OR;622;0,000629;695800;
Tanh;OR;623;0,000627;931500;
Tanh;OR;624;0,000625;971200;
Tanh;OR;625;0,000623;1037100;
Tanh;OR;626;0,000621;1010400;
Tanh;OR;627;0,000619;1035300;
Tanh;OR;628;0,000617;973700;
Tanh;OR;629;0,000615;992600;
Tanh;OR;630;0,000613;1024000;
Tanh;OR;631;0,000611;1009600;
Tanh;OR;632;0,000609;1009100;
Tanh;OR;633;0,000607;999900;
Tanh;OR;634;0,000605;1030800;
Tanh;OR;635;0,000603;1024900;
Tanh;OR;636;0,000601;990400;
Tanh;OR;637;0,000599;976100;
Tanh;OR;638;0,000598;1025500;
Tanh;OR;639;0,000596;1092000;
Tanh;OR;640;0,000594;1050700;
Tanh;OR;641;0,000592;1097300;
Tanh;OR;642;0,000590;1077100;
Tanh;OR;643;0,000588;1085200;
Tanh;OR;644;0,000586;1034800;
Tanh;OR;645;0,000584;805700;
Tanh;OR;646;0,000583;711600;
Tanh;OR;647;0,000581;730200;
Tanh;OR;648;0,000579;716500;
Tanh;OR;649;0,000577;755100;
Tanh;OR;650;0,000575;741700;
Tanh;OR;651;0,000574;728000;
Tanh;OR;652;0,000572;757600;
Tanh;OR;653;0,000570;748900;
Tanh;OR;654;0,000568;741700;
Tanh;OR;655;0,000566;751500;
Tanh;OR;656;0,000565;726200;
Tanh;OR;657;0,000563;754300;
Tanh;OR;658;0,000561;752800;
Tanh;OR;659;0,000560;723100;
Tanh;OR;660;0,000558;733900;
Tanh;OR;661;0,000556;712700;
Tanh;OR;662;0,000554;722000;
Tanh;OR;663;0,000553;723600;
Tanh;OR;664;0,000551;705300;
Tanh;OR;665;0,000549;733700;
Tanh;OR;666;0,000548;715100;
Tanh;OR;667;0,000546;731000;
Tanh;OR;668;0,000544;738300;
Tanh;OR;669;0,000543;713100;
Tanh;OR;670;0,000541;732800;
Tanh;OR;671;0,000539;717600;
Tanh;OR;672;0,000538;721000;
Tanh;OR;673;0,000536;733800;
Tanh;OR;674;0,000535;718400;
Tanh;OR;675;0,000533;746400;
Tanh;OR;676;0,000531;738000;
Tanh;OR;677;0,000530;729000;
Tanh;OR;678;0,000528;730300;
Tanh;OR;679;0,000527;889700;
Tanh;OR;680;0,000525;874800;
Tanh;OR;681;0,000523;729200;
Tanh;OR;682;0,000522;779200;
Tanh;OR;683;0,000520;765900;
Tanh;OR;684;0,000519;764700;
Tanh;OR;685;0,000517;758100;
Tanh;OR;686;0,000516;771600;
Tanh;OR;687;0,000514;763400;
Tanh;OR;688;0,000513;746600;
Tanh;OR;689;0,000511;748400;
Tanh;OR;690;0,000510;778000;
Tanh;OR;691;0,000508;760200;
Tanh;OR;692;0,000507;779600;
Tanh;OR;693;0,000505;757400;
Tanh;OR;694;0,000504;769300;
Tanh;OR;695;0,000502;758500;
Tanh;OR;696;0,000501;774300;
Tanh;OR;697;0,000499;789900;
Tanh;OR;698;0,000498;787100;
Tanh;OR;699;0,000497;863700;
Tanh;OR;700;0,000495;796300;
Tanh;OR;701;0,000494;772200;
Tanh;OR;702;0,000492;1123100;
Tanh;OR;703;0,000491;1225400;
Tanh;OR;704;0,000489;1232800;
Tanh;OR;705;0,000488;1205600;
Tanh;OR;706;0,000487;1239000;
Tanh;OR;707;0,000485;1259300;
Tanh;OR;708;0,000484;1272100;
Tanh;OR;709;0,000482;1250200;
Tanh;OR;710;0,000481;1326100;
Tanh;OR;711;0,000480;1238800;
Tanh;OR;712;0,000478;1242100;
Tanh;OR;713;0,000477;1000100;
Tanh;OR;714;0,000476;820700;
Tanh;OR;715;0,000474;813400;
Tanh;OR;716;0,000473;822600;
Tanh;OR;717;0,000472;798000;
Tanh;OR;718;0,000470;864100;
Tanh;OR;719;0,000469;802400;
Tanh;OR;720;0,000468;800700;
Tanh;OR;721;0,000466;1726700;
Tanh;OR;722;0,000465;1106700;
Tanh;OR;723;0,000464;985900;
Tanh;OR;724;0,000462;823700;
