Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;OR;508;100,000000;694000;
Tanh;OR;509;100,000000;695200;
Tanh;OR;510;100,000000;700900;
Tanh;OR;511;100,000000;698700;
Tanh;OR;512;100,000000;700600;
Tanh;OR;513;100,000000;705700;
Tanh;OR;514;100,000000;702900;
Tanh;OR;515;100,000000;704300;
Tanh;OR;516;100,000000;709000;
Tanh;OR;517;100,000000;707500;
Tanh;OR;518;100,000000;710400;
Tanh;OR;519;100,000000;713800;
Tanh;OR;520;100,000000;710300;
Tanh;OR;521;100,000000;807700;
Tanh;OR;522;100,000000;718100;
Tanh;OR;523;100,000000;714300;
Tanh;OR;524;100,000000;719200;
Tanh;OR;525;100,000000;717300;
Tanh;OR;526;100,000000;718100;
Tanh;OR;527;100,000000;723700;
Tanh;OR;528;100,000000;721000;
Tanh;OR;529;100,000000;722300;
Tanh;OR;530;100,000000;723900;
Tanh;OR;531;100,000000;725200;
Tanh;OR;532;100,000000;730000;
Tanh;OR;533;100,000000;728100;
Tanh;OR;534;100,000000;732100;
Tanh;OR;535;100,000000;730400;
Tanh;OR;536;100,000000;731500;
Tanh;OR;537;100,000000;738000;
Tanh;OR;538;100,000000;737700;
Tanh;OR;539;100,000000;739400;
Tanh;OR;540;100,000000;751800;
Tanh;OR;541;100,000000;740500;
Tanh;OR;542;100,000000;746100;
Tanh;OR;543;100,000000;830200;
Tanh;OR;544;100,000000;747300;
Tanh;OR;545;100,000000;744000;
Tanh;OR;546;100,000000;746200;
Tanh;OR;547;100,000000;751700;
Tanh;OR;548;100,000000;748900;
Tanh;OR;549;100,000000;749600;
Tanh;OR;550;100,000000;754500;
Tanh;OR;551;100,000000;752600;
Tanh;OR;552;100,000000;756100;
Tanh;OR;553;100,000000;754700;
Tanh;OR;554;100,000000;755900;
Tanh;OR;555;100,000000;726800;
Tanh;OR;556;100,000000;709900;
Tanh;OR;557;100,000000;713500;
Tanh;OR;558;100,000000;714300;
Tanh;OR;559;100,000000;717000;
Tanh;OR;560;100,000000;714300;
Tanh;OR;561;100,000000;716500;
Tanh;OR;562;100,000000;721500;
Tanh;OR;563;100,000000;719100;
Tanh;OR;564;100,000000;854900;
Tanh;OR;565;100,000000;725700;
Tanh;OR;566;100,000000;723200;
Tanh;OR;567;100,000000;723600;
Tanh;OR;568;100,000000;729600;
Tanh;OR;569;100,000000;726000;
Tanh;OR;570;100,000000;858400;
Tanh;OR;571;100,000000;729300;
Tanh;OR;572;100,000000;732000;
Tanh;OR;573;100,000000;731700;
Tanh;OR;574;100,000000;772300;
Tanh;OR;575;100,000000;754500;
Tanh;OR;576;100,000000;821300;
Tanh;OR;577;100,000000;741200;
Tanh;OR;578;100,000000;738900;
Tanh;OR;579;100,000000;740100;
Tanh;OR;580;100,000000;743900;
Tanh;OR;581;100,000000;827100;
Tanh;OR;582;100,000000;748900;
Tanh;OR;583;100,000000;745300;
Tanh;OR;584;100,000000;747100;
Tanh;OR;585;100,000000;873800;
Tanh;OR;586;100,000000;748400;
Tanh;OR;587;100,000000;752700;
Tanh;OR;588;100,000000;789300;
Tanh;OR;589;100,000000;836500;
Tanh;OR;590;100,000000;756300;
Tanh;OR;591;100,000000;774700;
Tanh;OR;592;100,000000;897800;
Tanh;OR;593;100,000000;793900;
Tanh;OR;594;100,000000;758300;
Tanh;OR;595;100,000000;764200;
Tanh;OR;596;100,000000;760700;
Tanh;OR;597;100,000000;765400;
Tanh;OR;598;100,000000;763600;
Tanh;OR;599;100,000000;764300;
Tanh;OR;600;100,000000;1051100;
Tanh;OR;601;100,000000;767600;
Tanh;OR;602;100,000000;875400;
Tanh;OR;603;100,000000;769900;
Tanh;OR;604;100,000000;770800;
Tanh;OR;605;100,000000;874000;
Tanh;OR;606;100,000000;773500;
Tanh;OR;607;100,000000;778600;
Tanh;OR;608;100,000000;776000;
Tanh;OR;609;100,000000;780900;
Tanh;OR;610;100,000000;779100;
Tanh;OR;611;100,000000;780200;
Tanh;OR;612;100,000000;946700;
Tanh;OR;613;100,000000;782400;
Tanh;OR;614;100,000000;842100;
Tanh;OR;615;100,000000;830100;
Tanh;OR;616;100,000000;782000;
Tanh;OR;617;100,000000;787200;
Tanh;OR;618;100,000000;905300;
Tanh;OR;619;100,000000;794100;
Tanh;OR;620;100,000000;790600;
Tanh;OR;621;100,000000;792300;
Tanh;OR;622;100,000000;797200;
Tanh;OR;623;100,000000;954300;
Tanh;OR;624;100,000000;800600;
Tanh;OR;625;100,000000;1112000;
Tanh;OR;626;100,000000;906300;
Tanh;OR;627;100,000000;800500;
Tanh;OR;628;100,000000;804900;
Tanh;OR;629;100,000000;802600;
Tanh;OR;630;100,000000;840300;
Tanh;OR;631;100,000000;809400;
Tanh;OR;632;100,000000;970900;
Tanh;OR;633;100,000000;811800;
Tanh;OR;634;100,000000;809500;
Tanh;OR;635;100,000000;815300;
Tanh;OR;636;100,000000;812300;
Tanh;OR;637;100,000000;813300;
Tanh;OR;638;100,000000;922800;
Tanh;OR;639;100,000000;815800;
Tanh;OR;640;100,000000;879300;
Tanh;OR;641;100,000000;974400;
Tanh;OR;642;100,000000;822000;
Tanh;OR;643;100,000000;890000;
