Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;XOR;167;100,000000;281000;
Tanh;XOR;168;100,000000;267100;
Tanh;XOR;169;100,000000;269400;
Tanh;XOR;170;100,000000;305600;
Tanh;XOR;171;100,000000;273700;
Tanh;XOR;172;100,000000;275100;
Tanh;XOR;173;100,000000;280400;
Tanh;XOR;174;100,000000;420100;
Tanh;XOR;175;100,000000;280100;
Tanh;XOR;176;100,000000;281600;
Tanh;XOR;177;100,000000;316700;
Tanh;XOR;178;100,000000;283500;
Tanh;XOR;179;100,000000;284900;
Tanh;XOR;180;100,000000;327500;
Tanh;XOR;181;100,000000;289700;
Tanh;XOR;182;100,000000;363000;
Tanh;XOR;183;100,000000;327300;
Tanh;XOR;184;100,000000;294200;
Tanh;XOR;185;100,000000;295900;
Tanh;XOR;186;100,000000;336100;
Tanh;XOR;187;100,000000;299000;
Tanh;XOR;188;100,000000;301100;
Tanh;XOR;189;100,000000;365600;
Tanh;XOR;190;100,000000;558600;
Tanh;XOR;191;100,000000;305000;
Tanh;XOR;192;100,000000;323100;
Tanh;XOR;193;100,000000;309600;
Tanh;XOR;194;100,000000;311300;
Tanh;XOR;195;100,000000;347000;
Tanh;XOR;196;100,000000;314400;
Tanh;XOR;197;100,000000;319900;
Tanh;XOR;198;100,000000;351400;
Tanh;XOR;199;100,000000;317600;
Tanh;XOR;200;100,000000;319400;
Tanh;XOR;201;100,000000;488400;
Tanh;XOR;202;100,000000;326500;
Tanh;XOR;203;100,000000;359200;
Tanh;XOR;204;100,000000;327300;
Tanh;XOR;205;100,000000;329100;
Tanh;XOR;206;100,000000;501200;
Tanh;XOR;207;100,000000;403100;
Tanh;XOR;208;100,000000;369500;
Tanh;XOR;209;100,000000;335200;
Tanh;XOR;210;100,000000;372900;
Tanh;XOR;211;100,000000;373100;
Tanh;XOR;212;100,000000;340500;
Tanh;XOR;213;100,000000;345600;
Tanh;XOR;214;100,000000;376800;
Tanh;XOR;215;100,000000;343600;
Tanh;XOR;216;100,000000;345300;
Tanh;XOR;217;100,000000;381400;
Tanh;XOR;218;100,000000;352800;
Tanh;XOR;219;100,000000;385200;
Tanh;XOR;220;100,000000;352500;
Tanh;XOR;221;100,000000;353500;
Tanh;XOR;222;100,000000;389300;
Tanh;XOR;223;100,000000;356600;
Tanh;XOR;224;100,000000;361800;
Tanh;XOR;225;100,000000;394800;
Tanh;XOR;226;100,000000;361700;
Tanh;XOR;227;100,000000;397000;
Tanh;XOR;228;100,000000;372500;
Tanh;XOR;229;100,000000;370900;
Tanh;XOR;230;100,000000;515300;
Tanh;XOR;231;100,000000;369500;
Tanh;XOR;232;100,000000;540600;
Tanh;XOR;233;100,000000;558900;
Tanh;XOR;234;100,000000;430400;
Tanh;XOR;235;100,000000;375900;
Tanh;XOR;236;100,000000;432600;
Tanh;XOR;237;100,000000;393300;
Tanh;XOR;238;100,000000;385400;
Tanh;XOR;239;100,000000;416900;
Tanh;XOR;240;100,000000;384000;
Tanh;XOR;241;100,000000;419700;
Tanh;XOR;242;100,000000;406400;
Tanh;XOR;243;100,000000;440900;
Tanh;XOR;244;100,000000;444800;
Tanh;XOR;245;100,000000;390200;
Tanh;XOR;246;100,000000;427300;
Tanh;XOR;247;100,000000;395100;
Tanh;XOR;248;100,000000;616400;
Tanh;XOR;249;100,000000;415000;
Tanh;XOR;250;100,000000;491200;
Tanh;XOR;251;100,000000;431700;
