Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Sigmoïde;AND;153;100,000000;164700;
Sigmoïde;AND;154;100,000000;166300;
Sigmoïde;AND;155;100,000000;267400;
Sigmoïde;AND;156;100,000000;325500;
Sigmoïde;AND;157;100,000000;207200;
Sigmoïde;AND;158;100,000000;221400;
Sigmoïde;AND;159;100,000000;173300;
Sigmoïde;AND;160;100,000000;257900;
Sigmoïde;AND;161;100,000000;181400;
Sigmoïde;AND;162;100,000000;181400;
Sigmoïde;AND;163;100,000000;173100;
Sigmoïde;AND;164;100,000000;219600;
Sigmoïde;AND;165;100,000000;316500;
Sigmoïde;AND;166;100,000000;199500;
Sigmoïde;AND;167;100,000000;238000;
Sigmoïde;AND;168;100,000000;295400;
Sigmoïde;AND;169;100,000000;299200;
Sigmoïde;AND;170;100,000000;181800;
Sigmoïde;AND;171;100,000000;181500;
Sigmoïde;AND;172;100,000000;182600;
Sigmoïde;AND;173;100,000000;184500;
Sigmoïde;AND;174;100,000000;195100;
Sigmoïde;AND;175;100,000000;198000;
Sigmoïde;AND;176;100,000000;187100;
Sigmoïde;AND;177;100,000000;188200;
Sigmoïde;AND;178;100,000000;190700;
Sigmoïde;AND;179;100,000000;191100;
Sigmoïde;AND;180;100,000000;196900;
Sigmoïde;AND;181;100,000000;192100;
Sigmoïde;AND;182;100,000000;200900;
Sigmoïde;AND;183;100,000000;193900;
Sigmoïde;AND;184;100,000000;195200;
Sigmoïde;AND;185;100,000000;200000;
Sigmoïde;AND;186;100,000000;198700;
Sigmoïde;AND;187;100,000000;203500;
Sigmoïde;AND;188;100,000000;199500;
Sigmoïde;AND;189;100,000000;203900;
Sigmoïde;AND;190;100,000000;209400;
Sigmoïde;AND;191;100,000000;203900;
Sigmoïde;AND;192;100,000000;206300;
Sigmoïde;AND;193;100,000000;206100;
Sigmoïde;AND;194;100,000000;209200;
Sigmoïde;AND;195;100,000000;208800;
Sigmoïde;AND;196;100,000000;214400;
Sigmoïde;AND;197;100,000000;209300;
Sigmoïde;AND;198;100,000000;212900;
Sigmoïde;AND;199;100,000000;218200;
Sigmoïde;AND;200;100,000000;216200;
Sigmoïde;AND;201;100,000000;214600;
Sigmoïde;AND;202;100,000000;217500;
Sigmoïde;AND;203;100,000000;219300;
Sigmoïde;AND;204;100,000000;571800;
Sigmoïde;AND;205;100,000000;291000;
Sigmoïde;AND;206;100,000000;307000;
Sigmoïde;AND;207;100,000000;366000;
Sigmoïde;AND;208;100,000000;284900;
Sigmoïde;AND;209;100,000000;336100;
Sigmoïde;AND;210;100,000000;333900;
Sigmoïde;AND;211;100,000000;399000;
Sigmoïde;AND;212;100,000000;360600;
Sigmoïde;AND;213;100,000000;372400;
Sigmoïde;AND;214;100,000000;375800;
Sigmoïde;AND;215;100,000000;303600;
Sigmoïde;AND;216;100,000000;252300;
Sigmoïde;AND;217;100,000000;248000;
Sigmoïde;AND;218;100,000000;253000;
Sigmoïde;AND;219;100,000000;233300;
Sigmoïde;AND;220;100,000000;318700;
Sigmoïde;AND;221;100,000000;233500;
Sigmoïde;AND;222;100,000000;256400;
Sigmoïde;AND;223;100,000000;282800;
Sigmoïde;AND;224;100,000000;230400;
Sigmoïde;AND;225;100,000000;301200;
Sigmoïde;AND;226;100,000000;351300;
Sigmoïde;AND;227;100,000000;326200;
Sigmoïde;AND;228;100,000000;302900;
Sigmoïde;AND;229;100,000000;285700;
Sigmoïde;AND;230;100,000000;252600;
Sigmoïde;AND;231;100,000000;316000;
Sigmoïde;AND;232;100,000000;237800;
Sigmoïde;AND;233;100,000000;238400;
Sigmoïde;AND;234;100,000000;324500;
Sigmoïde;AND;235;100,000000;310400;
Sigmoïde;AND;236;100,000000;269100;
Sigmoïde;AND;237;100,000000;248200;
Sigmoïde;AND;238;100,000000;248900;
Sigmoïde;AND;239;100,000000;252500;
Sigmoïde;AND;240;100,000000;251700;
Sigmoïde;AND;241;100,000000;301200;
