Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Sigmoïde;XOR;607;50,000000;591000;
Sigmoïde;XOR;608;50,000000;584900;
Sigmoïde;XOR;609;50,000000;587200;
Sigmoïde;XOR;610;50,000000;591600;
Sigmoïde;XOR;611;50,000000;592000;
Sigmoïde;XOR;612;50,000000;589900;
Sigmoïde;XOR;613;50,000000;590600;
Sigmoïde;XOR;614;50,000000;596400;
Sigmoïde;XOR;615;50,000000;593500;
Sigmoïde;XOR;616;50,000000;593900;
Sigmoïde;XOR;617;50,000000;602200;
Sigmoïde;XOR;618;50,000000;601700;
Sigmoïde;XOR;619;50,000000;602300;
Sigmoïde;XOR;620;50,000000;605400;
Sigmoïde;XOR;621;50,000000;600000;
Sigmoïde;XOR;622;50,000000;608300;
Sigmoïde;XOR;623;50,000000;609300;
Sigmoïde;XOR;624;50,000000;603000;
Sigmoïde;XOR;625;50,000000;604200;
Sigmoïde;XOR;626;50,000000;603700;
Sigmoïde;XOR;627;50,000000;608100;
Sigmoïde;XOR;628;50,000000;607200;
Sigmoïde;XOR;629;50,000000;994700;
Sigmoïde;XOR;630;50,000000;870900;
Sigmoïde;XOR;631;50,000000;619500;
Sigmoïde;XOR;632;50,000000;610600;
Sigmoïde;XOR;633;50,000000;610600;
Sigmoïde;XOR;634;50,000000;617300;
Sigmoïde;XOR;635;50,000000;614400;
Sigmoïde;XOR;636;50,000000;620100;
Sigmoïde;XOR;637;50,000000;623700;
Sigmoïde;XOR;638;50,000000;621300;
Sigmoïde;XOR;639;50,000000;621600;
Sigmoïde;XOR;640;50,000000;627700;
Sigmoïde;XOR;641;50,000000;624500;
Sigmoïde;XOR;642;50,000000;624200;
Sigmoïde;XOR;643;50,000000;628300;
Sigmoïde;XOR;644;50,000000;621900;
Sigmoïde;XOR;645;50,000000;630100;
Sigmoïde;XOR;646;50,000000;633500;
Sigmoïde;XOR;647;50,000000;647500;
Sigmoïde;XOR;648;50,000000;625400;
Sigmoïde;XOR;649;50,000000;630800;
Sigmoïde;XOR;650;50,000000;628200;
Sigmoïde;XOR;651;50,000000;627400;
Sigmoïde;XOR;652;50,000000;637100;
Sigmoïde;XOR;653;50,000000;629900;
Sigmoïde;XOR;654;50,000000;705900;
Sigmoïde;XOR;655;50,000000;638100;
Sigmoïde;XOR;656;50,000000;634200;
Sigmoïde;XOR;657;50,000000;636900;
Sigmoïde;XOR;658;50,000000;640900;
Sigmoïde;XOR;659;50,000000;634800;
Sigmoïde;XOR;660;50,000000;636700;
Sigmoïde;XOR;661;50,000000;651100;
Sigmoïde;XOR;662;50,000000;669800;
Sigmoïde;XOR;663;50,000000;653100;
Sigmoïde;XOR;664;50,000000;655800;
Sigmoïde;XOR;665;50,000000;658800;
Sigmoïde;XOR;666;50,000000;657700;
Sigmoïde;XOR;667;50,000000;663100;
Sigmoïde;XOR;668;50,000000;668200;
Sigmoïde;XOR;669;50,000000;670500;
Sigmoïde;XOR;670;50,000000;675000;
Sigmoïde;XOR;671;50,000000;671300;
Sigmoïde;XOR;672;50,000000;673100;
Sigmoïde;XOR;673;50,000000;676300;
Sigmoïde;XOR;674;50,000000;672800;
Sigmoïde;XOR;675;50,000000;673600;
Sigmoïde;XOR;676;50,000000;679300;
Sigmoïde;XOR;677;50,000000;676900;
Sigmoïde;XOR;678;50,000000;1060600;
Sigmoïde;XOR;679;50,000000;682400;
Sigmoïde;XOR;680;50,000000;677100;
Sigmoïde;XOR;681;50,000000;678600;
Sigmoïde;XOR;682;50,000000;674700;
Sigmoïde;XOR;683;50,000000;675500;
Sigmoïde;XOR;684;50,000000;681100;
Sigmoïde;XOR;685;50,000000;677500;
Sigmoïde;XOR;686;50,000000;679900;
Sigmoïde;XOR;687;50,000000;685600;
Sigmoïde;XOR;688;50,000000;679900;
Sigmoïde;XOR;689;50,000000;680300;
Sigmoïde;XOR;690;50,000000;686900;
Sigmoïde;XOR;691;50,000000;686200;
Sigmoïde;XOR;692;50,000000;703200;
Sigmoïde;XOR;693;50,000000;695600;
Sigmoïde;XOR;694;50,000000;698800;
Sigmoïde;XOR;695;50,000000;689300;
Sigmoïde;XOR;696;50,000000;694900;
Sigmoïde;XOR;697;50,000000;690700;
Sigmoïde;XOR;698;50,000000;695700;
Sigmoïde;XOR;699;50,000000;699800;
Sigmoïde;XOR;700;50,000000;823400;
Sigmoïde;XOR;701;50,000000;694400;
Sigmoïde;XOR;702;50,000000;700200;
Sigmoïde;XOR;703;50,000000;701800;
Sigmoïde;XOR;704;50,000000;705500;
Sigmoïde;XOR;705;50,000000;695500;
Sigmoïde;XOR;706;50,000000;699900;
Sigmoïde;XOR;707;50,000000;701600;
Sigmoïde;XOR;708;50,000000;708600;
Sigmoïde;XOR;709;50,000000;700400;
Sigmoïde;XOR;710;50,000000;706300;
Sigmoïde;XOR;711;50,000000;706900;
Sigmoïde;XOR;712;50,000000;709100;
Sigmoïde;XOR;713;50,000000;711800;
Sigmoïde;XOR;714;50,000000;710100;
Sigmoïde;XOR;715;50,000000;719100;
Sigmoïde;XOR;716;50,000000;715300;
Sigmoïde;XOR;717;50,000000;713900;
Sigmoïde;XOR;718;50,000000;718600;
Sigmoïde;XOR;719;50,000000;710300;
Sigmoïde;XOR;720;50,000000;713500;
Sigmoïde;XOR;721;50,000000;723100;
Sigmoïde;XOR;722;50,000000;771000;
Sigmoïde;XOR;723;50,000000;788100;
Sigmoïde;XOR;724;50,000000;735000;
Sigmoïde;XOR;725;50,000000;718000;
Sigmoïde;XOR;726;50,000000;722100;
Sigmoïde;XOR;727;50,000000;723900;
Sigmoïde;XOR;728;50,000000;722300;
Sigmoïde;XOR;729;50,000000;731700;
Sigmoïde;XOR;730;50,000000;725700;
Sigmoïde;XOR;731;50,000000;723300;
Sigmoïde;XOR;732;50,000000;730600;
Sigmoïde;XOR;733;50,000000;769300;
Sigmoïde;XOR;734;50,000000;753600;
Sigmoïde;XOR;735;50,000000;681100;
Sigmoïde;XOR;736;50,000000;683000;
Sigmoïde;XOR;737;50,000000;689300;
Sigmoïde;XOR;738;50,000000;685100;
Sigmoïde;XOR;739;50,000000;686200;
Sigmoïde;XOR;740;50,000000;689200;
Sigmoïde;XOR;741;50,000000;685400;
Sigmoïde;XOR;742;50,000000;686600;
Sigmoïde;XOR;743;50,000000;694900;
Sigmoïde;XOR;744;50,000000;822100;
Sigmoïde;XOR;745;50,000000;696600;
Sigmoïde;XOR;746;50,000000;695100;
Sigmoïde;XOR;747;50,000000;733200;
Sigmoïde;XOR;748;50,000000;740700;
Sigmoïde;XOR;749;50,000000;712000;
Sigmoïde;XOR;750;50,000000;963800;
Sigmoïde;XOR;751;50,000000;712800;
Sigmoïde;XOR;752;50,000000;709900;
Sigmoïde;XOR;753;50,000000;737600;
Sigmoïde;XOR;754;50,000000;712100;
Sigmoïde;XOR;755;50,000000;744000;
Sigmoïde;XOR;756;50,000000;733500;
Sigmoïde;XOR;757;50,000000;731900;
Sigmoïde;XOR;758;50,000000;734100;
Sigmoïde;XOR;759;50,000000;738100;
Sigmoïde;XOR;760;50,000000;734900;
Sigmoïde;XOR;761;50,000000;747600;
Sigmoïde;XOR;762;50,000000;738900;
Sigmoïde;XOR;763;50,000000;740600;
Sigmoïde;XOR;764;50,000000;742400;
Sigmoïde;XOR;765;50,000000;741300;
Sigmoïde;XOR;766;50,000000;866700;
Sigmoïde;XOR;767;50,000000;749800;
Sigmoïde;XOR;768;50,000000;751000;
Sigmoïde;XOR;769;50,000000;747700;
Sigmoïde;XOR;770;50,000000;746400;
Sigmoïde;XOR;771;50,000000;749400;
Sigmoïde;XOR;772;50,000000;756000;
Sigmoïde;XOR;773;50,000000;763200;
Sigmoïde;XOR;774;50,000000;748300;
Sigmoïde;XOR;775;50,000000;763900;
Sigmoïde;XOR;776;50,000000;750500;
Sigmoïde;XOR;777;50,000000;778600;
Sigmoïde;XOR;778;50,000000;770700;
Sigmoïde;XOR;779;50,000000;770000;
Sigmoïde;XOR;780;50,000000;779000;
Sigmoïde;XOR;781;50,000000;779000;
Sigmoïde;XOR;782;50,000000;782100;
Sigmoïde;XOR;783;50,000000;774200;
Sigmoïde;XOR;784;50,000000;776400;
Sigmoïde;XOR;785;50,000000;761500;
Sigmoïde;XOR;786;50,000000;858600;
Sigmoïde;XOR;787;50,000000;811300;
Sigmoïde;XOR;788;50,000000;763800;
Sigmoïde;XOR;789;50,000000;767900;
Sigmoïde;XOR;790;50,000000;769100;
Sigmoïde;XOR;791;50,000000;784700;
Sigmoïde;XOR;792;50,000000;786000;
Sigmoïde;XOR;793;50,000000;787800;
Sigmoïde;XOR;794;50,000000;769100;
Sigmoïde;XOR;795;50,000000;780000;
Sigmoïde;XOR;796;50,000000;773700;
Sigmoïde;XOR;797;50,000000;776400;
Sigmoïde;XOR;798;50,000000;814800;
Sigmoïde;XOR;799;50,000000;793900;
Sigmoïde;XOR;800;50,000000;783300;
Sigmoïde;XOR;801;50,000000;779300;
Sigmoïde;XOR;802;50,000000;777400;
Sigmoïde;XOR;803;50,000000;823900;
Sigmoïde;XOR;804;50,000000;794800;
Sigmoïde;XOR;805;50,000000;813000;
Sigmoïde;XOR;806;50,000000;778700;
Sigmoïde;XOR;807;50,000000;949000;
Sigmoïde;XOR;808;50,000000;806500;
Sigmoïde;XOR;809;50,000000;789500;
Sigmoïde;XOR;810;50,000000;783700;
Sigmoïde;XOR;811;50,000000;803000;
Sigmoïde;XOR;812;50,000000;793200;
Sigmoïde;XOR;813;50,000000;797200;
Sigmoïde;XOR;814;50,000000;825600;
Sigmoïde;XOR;815;50,000000;816300;
Sigmoïde;XOR;816;50,000000;819400;
Sigmoïde;XOR;817;50,000000;797200;
Sigmoïde;XOR;818;50,000000;802700;
Sigmoïde;XOR;819;50,000000;799600;
Sigmoïde;XOR;820;50,000000;825000;
Sigmoïde;XOR;821;50,000000;811300;
Sigmoïde;XOR;822;50,000000;824900;
Sigmoïde;XOR;823;50,000000;819700;
Sigmoïde;XOR;824;50,000000;824600;
Sigmoïde;XOR;825;50,000000;809300;
Sigmoïde;XOR;826;50,000000;1519800;
Sigmoïde;XOR;827;50,000000;859500;
Sigmoïde;XOR;828;50,000000;810100;
Sigmoïde;XOR;829;50,000000;851600;
Sigmoïde;XOR;830;50,000000;813100;
Sigmoïde;XOR;831;50,000000;829800;
Sigmoïde;XOR;832;50,000000;808700;
Sigmoïde;XOR;833;50,000000;807300;
Sigmoïde;XOR;834;50,000000;850500;
Sigmoïde;XOR;835;50,000000;843800;
Sigmoïde;XOR;836;50,000000;820700;
Sigmoïde;XOR;837;50,000000;812600;
Sigmoïde;XOR;838;50,000000;830000;
Sigmoïde;XOR;839;50,000000;845300;
Sigmoïde;XOR;840;50,000000;843700;
Sigmoïde;XOR;841;50,000000;821600;
Sigmoïde;XOR;842;50,000000;832700;
Sigmoïde;XOR;843;50,000000;863300;
Sigmoïde;XOR;844;50,000000;863400;
Sigmoïde;XOR;845;50,000000;922200;
Sigmoïde;XOR;846;50,000000;817800;
Sigmoïde;XOR;847;50,000000;852100;
Sigmoïde;XOR;848;50,000000;832100;
Sigmoïde;XOR;849;50,000000;836800;
Sigmoïde;XOR;850;50,000000;844000;
Sigmoïde;XOR;851;50,000000;867000;
Sigmoïde;XOR;852;50,000000;838900;
Sigmoïde;XOR;853;50,000000;831800;
Sigmoïde;XOR;854;50,000000;839200;
Sigmoïde;XOR;855;50,000000;856700;
Sigmoïde;XOR;856;50,000000;839900;
Sigmoïde;XOR;857;50,000000;842300;
Sigmoïde;XOR;858;50,000000;835900;
Sigmoïde;XOR;859;50,000000;838600;
Sigmoïde;XOR;860;50,000000;877500;
Sigmoïde;XOR;861;50,000000;859300;
Sigmoïde;XOR;862;50,000000;885400;
Sigmoïde;XOR;863;50,000000;948100;
Sigmoïde;XOR;864;50,000000;834800;
Sigmoïde;XOR;865;50,000000;856400;
Sigmoïde;XOR;866;50,000000;866000;
Sigmoïde;XOR;867;50,000000;856800;
Sigmoïde;XOR;868;50,000000;864100;
Sigmoïde;XOR;869;50,000000;858300;
Sigmoïde;XOR;870;50,000000;848900;
Sigmoïde;XOR;871;50,000000;843400;
Sigmoïde;XOR;872;50,000000;855900;
Sigmoïde;XOR;873;50,000000;902700;
Sigmoïde;XOR;874;50,000000;851100;
Sigmoïde;XOR;875;50,000000;850100;
Sigmoïde;XOR;876;50,000000;883800;
Sigmoïde;XOR;877;50,000000;873900;
Sigmoïde;XOR;878;50,000000;871300;
Sigmoïde;XOR;879;50,000000;890100;
Sigmoïde;XOR;880;50,000000;850200;
Sigmoïde;XOR;881;50,000000;971000;
Sigmoïde;XOR;882;50,000000;867400;
Sigmoïde;XOR;883;50,000000;857900;
Sigmoïde;XOR;884;50,000000;872300;
Sigmoïde;XOR;885;50,000000;897100;
Sigmoïde;XOR;886;50,000000;885000;
Sigmoïde;XOR;887;50,000000;880400;
Sigmoïde;XOR;888;50,000000;886200;
Sigmoïde;XOR;889;50,000000;884400;
Sigmoïde;XOR;890;50,000000;884500;
Sigmoïde;XOR;891;50,000000;879800;
Sigmoïde;XOR;892;50,000000;970300;
Sigmoïde;XOR;893;50,000000;923300;
Sigmoïde;XOR;894;50,000000;945800;
Sigmoïde;XOR;895;50,000000;878400;
Sigmoïde;XOR;896;50,000000;871300;
Sigmoïde;XOR;897;50,000000;914900;
Sigmoïde;XOR;898;50,000000;875200;
Sigmoïde;XOR;899;50,000000;1197100;
Sigmoïde;XOR;900;50,000000;880700;
Sigmoïde;XOR;901;50,000000;885200;
Sigmoïde;XOR;902;50,000000;879000;
Sigmoïde;XOR;903;50,000000;876200;
Sigmoïde;XOR;904;50,000000;948500;
Sigmoïde;XOR;905;50,000000;888500;
Sigmoïde;XOR;906;50,000000;875000;
Sigmoïde;XOR;907;50,000000;884200;
Sigmoïde;XOR;908;50,000000;917900;
Sigmoïde;XOR;909;50,000000;919100;
Sigmoïde;XOR;910;50,000000;882200;
Sigmoïde;XOR;911;50,000000;880700;
Sigmoïde;XOR;912;50,000000;910100;
Sigmoïde;XOR;913;50,000000;907800;
Sigmoïde;XOR;914;50,000000;923700;
Sigmoïde;XOR;915;50,000000;985100;
Sigmoïde;XOR;916;50,000000;1048100;
Sigmoïde;XOR;917;50,000000;1499200;
Sigmoïde;XOR;918;50,000000;1231800;
Sigmoïde;XOR;919;50,000000;1141100;
Sigmoïde;XOR;920;50,000000;934000;
Sigmoïde;XOR;921;50,000000;1127100;
Sigmoïde;XOR;922;50,000000;1005200;
Sigmoïde;XOR;923;50,000000;864800;
Sigmoïde;XOR;924;50,000000;853600;
Sigmoïde;XOR;925;50,000000;913700;
Sigmoïde;XOR;926;50,000000;974000;
Sigmoïde;XOR;927;50,000000;942700;
Sigmoïde;XOR;928;50,000000;880100;
Sigmoïde;XOR;929;50,000000;904700;
Sigmoïde;XOR;930;50,000000;903500;
Sigmoïde;XOR;931;50,000000;907400;
Sigmoïde;XOR;932;50,000000;1064900;
Sigmoïde;XOR;933;50,000000;918200;
Sigmoïde;XOR;934;50,000000;897800;
Sigmoïde;XOR;935;50,000000;918900;
Sigmoïde;XOR;936;50,000000;915700;
Sigmoïde;XOR;937;50,000000;906400;
Sigmoïde;XOR;938;50,000000;907500;
Sigmoïde;XOR;939;50,000000;923800;
Sigmoïde;XOR;940;50,000000;916400;
Sigmoïde;XOR;941;50,000000;936700;
Sigmoïde;XOR;942;50,000000;930700;
Sigmoïde;XOR;943;50,000000;944900;
Sigmoïde;XOR;944;50,000000;918700;
Sigmoïde;XOR;945;50,000000;947600;
Sigmoïde;XOR;946;50,000000;968500;
Sigmoïde;XOR;947;50,000000;924900;
Sigmoïde;XOR;948;50,000000;915600;
Sigmoïde;XOR;949;50,000000;1036500;
Sigmoïde;XOR;950;50,000000;921000;
Sigmoïde;XOR;951;50,000000;930100;
Sigmoïde;XOR;952;50,000000;917900;
Sigmoïde;XOR;953;50,000000;924300;
Sigmoïde;XOR;954;50,000000;964500;
Sigmoïde;XOR;955;50,000000;958500;
Sigmoïde;XOR;956;50,000000;930300;
Sigmoïde;XOR;957;50,000000;925500;
Sigmoïde;XOR;958;50,000000;961900;
Sigmoïde;XOR;959;50,000000;957400;
Sigmoïde;XOR;960;50,000000;930900;
Sigmoïde;XOR;961;50,000000;961500;
Sigmoïde;XOR;962;50,000000;962300;
Sigmoïde;XOR;963;50,000000;936500;
Sigmoïde;XOR;964;50,000000;954900;
Sigmoïde;XOR;965;50,000000;1086600;
Sigmoïde;XOR;966;50,000000;950500;
Sigmoïde;XOR;967;50,000000;1077800;
Sigmoïde;XOR;968;50,000000;947900;
Sigmoïde;XOR;969;50,000000;934100;
Sigmoïde;XOR;970;50,000000;955000;
Sigmoïde;XOR;971;50,000000;960100;
Sigmoïde;XOR;972;50,000000;986300;
Sigmoïde;XOR;973;50,000000;937600;
Sigmoïde;XOR;974;50,000000;945300;
Sigmoïde;XOR;975;50,000000;961700;
Sigmoïde;XOR;976;50,000000;972400;
Sigmoïde;XOR;977;50,000000;1024000;
Sigmoïde;XOR;978;50,000000;946400;
Sigmoïde;XOR;979;50,000000;951700;
Sigmoïde;XOR;980;50,000000;948800;
Sigmoïde;XOR;981;50,000000;1073300;
Sigmoïde;XOR;982;50,000000;975900;
Sigmoïde;XOR;983;50,000000;969900;
Sigmoïde;XOR;984;50,000000;975700;
Sigmoïde;XOR;985;50,000000;976900;
Sigmoïde;XOR;986;50,000000;982600;
Sigmoïde;XOR;987;50,000000;954100;
Sigmoïde;XOR;988;50,000000;1034000;
Sigmoïde;XOR;989;50,000000;994200;
Sigmoïde;XOR;990;50,000000;965900;
Sigmoïde;XOR;991;50,000000;955000;
Sigmoïde;XOR;992;50,000000;1000500;
Sigmoïde;XOR;993;50,000000;976700;
Sigmoïde;XOR;994;50,000000;975200;
Sigmoïde;XOR;995;50,000000;965600;
Sigmoïde;XOR;996;50,000000;1081200;
Sigmoïde;XOR;997;50,000000;1075300;
Sigmoïde;XOR;998;50,000000;989400;
Sigmoïde;XOR;999;50,000000;985100;
Sigmoïde;XOR;1000;50,000000;979500;
